CURR_AGE,GENDER,ANN_INCOME,PURCHASE
63,1,628359.0,0
49,1,519501.3333333333,1
44,0,605954.6666666666,1
54,1,283040.0,1
37,1,179006.0,1
29,0,185109.33333333334,0
60,0,327746.6666666667,1
52,1,422697.0,1
28,0,347094.0,0
35,1,221578.0,0
33,1,218928.0,1
26,0,341551.6666666666,1
62,0,465720.0,1
63,0,443669.3333333333,0
58,0,310482.6666666667,1
34,0,301301.3333333333,0
47,1,590064.0,1
47,1,404489.0,1
45,0,317080.0,0
63,1,588243.0,0
26,0,173173.33333333334,1
45,1,640728.0,1
63,0,393704.0,1
33,1,219076.0,1
54,0,187080.0,1
26,1,242197.0,1
39,1,449269.0,1
60,0,518114.6666666667,0
28,0,181210.66666666666,1
33,1,101163.0,1
53,0,331392.0,0
62,1,363432.0,0
37,1,521984.0,1
64,1,582981.0,1
32,0,321916.0,0
62,1,780581.0,0
51,1,475850.0,1
59,0,530981.3333333334,1
37,1,797362.6666666666,1
53,0,317810.6666666667,1
58,0,504912.0,0
28,0,323160.0,1
39,0,493602.6666666667,1
61,1,448144.0,1
46,0,445397.3333333333,0
41,1,228965.0,1
27,1,282313.0,0
27,1,218002.0,1
64,1,528128.0,1
55,1,651857.0,1
64,0,387074.6666666667,1
34,0,275141.3333333333,1
61,0,446826.6666666667,1
61,1,709407.0,1
32,0,412685.3333333333,0
37,0,605192.0,1
31,0,209986.66666666666,0
26,1,110871.0,1
35,1,194225.0,0
42,0,364946.6666666667,1
59,1,285044.0,0
43,1,160146.0,1
64,1,492321.0,0
48,0,337304.0,1
59,0,220746.66666666666,1
48,0,391472.0,1
55,0,252024.0,1
48,1,180295.0,0
59,0,464181.3333333333,0
64,0,516861.3333333333,0
30,1,161099.0,0
36,0,297426.6666666667,1
36,1,231353.0,1
41,0,491800.0,1
29,0,446064.0,1
50,1,204364.0,1
55,0,155528.0,0
49,0,448061.3333333333,1
49,0,401445.3333333333,1
43,1,357981.0,1
39,1,780149.3333333334,1
36,1,568197.3333333334,1
50,1,244268.0,0
47,1,767088.0,1
26,1,279600.0,1
59,0,137365.33333333334,0
32,0,277616.0,1
30,0,308288.0,1
51,1,343523.0,1
35,1,185104.0,0
51,0,288077.3333333333,1
60,1,613457.0,1
53,1,288424.0,1
25,0,150933.33333333334,0
34,0,416456.0,1
35,1,221687.0,1
43,0,446621.3333333333,1
33,1,143774.0,1
41,1,181479.0,1
64,1,605949.0,1
48,1,249332.0,1
33,0,362850.6666666666,0
46,1,608800.0,1
63,1,464226.0,0
64,0,272565.3333333333,1
42,1,198499.0,0
59,0,358792.0,0
46,1,324245.0,0
46,1,387134.0,1
58,0,425464.0,1
35,1,203391.0,0
52,0,221058.66666666666,0
64,1,493377.0,0
41,1,564962.6666666666,1
28,1,166107.0,0
63,0,136605.33333333334,1
42,1,112856.0,0
43,1,122409.0,0
49,1,437392.0,1
52,0,147666.66666666666,0
56,0,195936.0,0
56,0,274813.3333333333,1
46,1,138579.0,1
32,1,201929.0,0
27,0,248674.66666666666,0
34,0,394667.3333333334,0
64,0,337104.0,1
57,0,137736.0,0
53,1,795061.0,1
27,1,214079.0,1
41,1,275763.0,0
57,0,202010.66666666666,1
25,1,251626.0,0
31,1,156324.0,1
38,1,324718.0,1
28,1,118498.0,1
34,1,127694.0,0
54,0,482818.6666666667,0
34,0,406902.0,1
59,0,381781.3333333333,1
44,0,626080.0,0
43,1,115806.0,0
26,1,123960.0,0
46,1,459241.0,1
39,0,678901.3333333334,0
27,0,174232.0,1
33,1,156109.0,0
63,0,203490.66666666666,1
25,0,487426.6666666667,1
54,0,444906.6666666667,1
64,1,758421.0,1
26,1,182449.0,0
53,1,416194.0,1
41,0,335554.6666666667,0
53,0,468765.3333333333,1
34,1,227063.0,1
39,0,334370.6666666667,1
43,0,423405.3333333333,1
52,0,226464.0,0
52,0,406776.0,0
52,1,359242.0,0
47,1,173708.0,1
56,0,395770.6666666667,1
61,1,485643.0,0
51,1,685883.0,0
48,0,587101.3333333334,0
50,1,227984.0,1
37,1,196955.0,1
28,0,172341.33333333334,0
63,1,692811.0,1
60,1,111819.0,0
32,1,251808.0,0
58,1,385983.0,1
29,1,117100.0,0
42,0,712800.0,1
36,1,389973.0,1
63,0,321480.0,1
27,1,224758.0,1
45,0,776802.6666666666,0
42,1,413176.0,1
54,0,463858.6666666667,1
40,1,415101.0,1
54,0,80749.33333333333,0
56,0,264421.3333333333,1
65,1,650866.0,0
28,1,225510.0,0
49,1,533205.3333333334,1
40,1,689610.6666666666,0
41,1,579154.6666666666,0
34,0,385098.0,0
36,1,210620.0,0
44,0,377368.0,0
62,1,315258.0,1
39,0,354784.0,1
61,0,398282.6666666667,1
51,1,166224.0,1
36,0,395136.0,0
50,1,432232.0,1
31,0,339335.3333333334,1
58,0,321888.0,1
42,1,209265.0,1
51,0,176928.0,1
39,1,369122.0,1
38,0,463453.3333333333,1
33,1,294469.0,1
27,0,301093.0,1
40,0,432024.0,0
50,0,491984.0,1
54,0,210210.66666666666,1
37,0,649429.3333333334,1
44,0,447840.0,0
36,1,436421.0,1
41,1,388117.0,1
59,1,185362.0,0
59,1,232292.0,1
65,1,544823.0,1
33,0,463989.3333333333,1
62,0,525565.3333333334,0
39,1,164590.0,1
27,1,152875.0,1
35,1,296425.0,0
57,1,348563.0,0
32,0,400315.3333333334,1
60,0,192986.66666666666,1
55,0,313421.3333333333,1
43,0,676965.3333333334,0
50,1,355497.0,1
37,1,285617.0,1
62,0,278690.6666666667,1
25,0,336109.6666666666,1
34,0,392429.3333333333,1
31,0,321216.0,1
44,1,458621.0,0
40,0,565288.0,1
32,0,282506.6666666667,0
38,1,606024.0,1
57,0,249733.33333333334,1
37,0,270730.6666666667,1
49,1,474781.0,0
50,1,692693.3333333334,1
44,1,474286.0,1
40,1,361098.0,1
59,0,444869.3333333333,1
25,1,160116.0,1
27,1,274090.0,0
57,1,94252.0,0
46,1,234249.0,0
33,0,418208.0,1
51,1,157265.0,1
36,1,568146.6666666666,1
55,0,507960.0,1
31,0,226978.66666666666,1
30,1,181893.0,1
64,1,626776.0,1
63,0,236482.66666666666,0
38,1,661749.3333333334,0
54,0,235072.0,0
35,0,332437.3333333333,0
65,0,92562.66666666667,1
53,0,283240.0,0
64,0,81290.66666666667,0
57,0,274365.3333333333,0
53,1,211596.0,1
52,0,518816.0,0
40,1,454186.0,1
48,1,378811.0,1
45,0,320176.0,0
41,1,488914.0,1
30,1,282589.0,1
35,1,101760.0,0
37,0,305064.0,1
26,0,302975.0,0
44,0,345850.6666666667,1
39,1,365814.0,0
54,1,468725.0,0
59,1,504717.0,1
63,1,84268.0,0
63,1,213558.0,0
40,0,565941.3333333334,1
59,0,145752.0,0
52,0,289232.0,1
29,0,155138.66666666666,0
55,0,159525.33333333334,0
45,1,789208.0,1
31,1,224738.0,1
42,1,294823.0,1
63,0,279280.0,0
36,1,427394.0,1
26,1,261775.0,1
26,1,185445.0,1
26,1,107432.0,0
35,0,315021.3333333333,1
37,1,520600.0,1
64,0,370464.0,1
64,0,284306.6666666667,1
65,1,422992.0,1
53,1,720544.0,1
29,0,476042.6666666667,0
52,0,170930.66666666666,1
30,1,288799.0,0
25,0,297493.3333333333,0
50,1,493681.0,0
56,0,121954.66666666667,0
47,0,597901.3333333334,1
32,0,389202.6666666667,1
62,0,484661.3333333333,0
46,0,349794.6666666667,0
55,0,108573.33333333333,0
33,0,474853.3333333333,0
54,0,449880.0,0
53,0,161421.33333333334,0
54,1,157399.0,0
25,0,246058.66666666666,1
60,1,684745.0,0
36,0,546808.0,0
51,0,254986.66666666666,1
29,0,357977.6666666666,0
55,0,171490.66666666666,0
57,0,140330.66666666666,0
51,0,330672.0,0
57,0,269688.0,1
60,0,405778.6666666667,1
32,1,235546.0,0
62,1,689630.0,0
29,0,402386.6666666667,0
49,0,305040.0,0
58,1,541745.0,1
51,0,247869.33333333334,1
25,1,273765.0,0
41,1,793138.6666666666,1
46,1,215525.0,0
54,0,511309.3333333333,1
32,0,371714.6666666667,1
50,1,501485.3333333333,1
62,0,88413.33333333333,0
26,0,427954.6666666667,1
38,1,225659.0,0
45,0,276010.6666666667,1
65,1,281391.0,1
61,0,445872.0,1
47,1,422108.0,1
53,0,412405.3333333333,1
45,1,389971.0,1
41,1,119964.0,1
35,0,358160.0,0
59,0,428400.0,1
54,0,415722.6666666667,0
51,1,795594.0,1
44,1,534122.6666666666,1
47,1,302439.0,1
33,0,224261.33333333334,1
47,1,150696.0,1
30,0,422330.3333333334,1
59,0,105517.33333333333,0
39,1,119754.0,1
36,1,432813.0,1
34,1,162469.0,0
40,1,258550.0,1
46,0,290504.0,1
43,1,262686.0,0
64,0,421170.6666666667,0
61,0,152616.0,1
50,1,234116.0,1
44,1,263351.0,1
40,0,505394.6666666667,1
31,1,299632.0,1
28,1,298310.0,0
47,1,416737.0,0
45,1,144656.0,0
46,1,646352.0,0
65,1,713847.0,1
56,0,517402.6666666667,0
59,0,287202.6666666667,1
41,0,454173.3333333333,1
58,1,798879.0,0
30,1,283441.0,0
27,0,357604.6666666666,1
30,0,431112.0,1
58,0,132885.33333333334,0
62,1,422555.0,1
28,0,365584.0,1
47,1,331407.0,1
25,0,359640.0,1
57,0,245554.66666666666,1
64,0,135546.66666666666,0
42,1,185733.0,1
25,0,211994.66666666666,1
34,0,437253.3333333333,0
31,1,177039.0,0
51,1,730881.0,1
55,1,607387.0,0
59,1,295523.0,1
59,1,503304.0,0
36,1,295406.0,1
62,0,82045.33333333333,1
49,1,221734.0,1
42,1,746277.3333333334,0
27,0,421401.0,1
41,1,494757.0,0
62,0,215418.66666666666,1
32,0,439675.0,1
61,1,586003.0,1
43,1,160613.0,1
27,1,129258.0,0
38,1,532010.6666666666,1
29,1,261156.0,0
43,1,161852.0,1
33,1,241070.0,1
50,1,637738.6666666666,0
49,1,131448.0,0
42,1,134970.0,0
49,0,317125.3333333333,1
52,1,517781.0,1
37,1,251064.0,1
46,0,289181.3333333333,0
37,1,394817.0,1
45,0,693949.3333333334,1
62,1,701555.0,1
30,0,446132.3333333334,1
41,0,782128.0,1
61,1,776300.0,0
51,1,209947.0,0
31,0,326408.0,1
58,0,355925.3333333333,1
41,0,372981.3333333333,1
41,0,378978.6666666667,1
36,1,575168.0,1
57,1,587674.0,1
40,1,680688.0,0
59,0,149202.66666666666,1
37,1,552970.6666666666,0
49,0,523114.6666666667,0
63,0,359149.3333333333,1
45,0,341880.0,0
30,0,376275.6666666666,0
47,1,239664.0,1
37,1,655381.3333333334,1
56,1,96051.0,0
46,1,492579.0,1
35,1,209863.0,1
34,1,214656.0,0
63,1,353027.0,1
49,1,371376.0,0
29,0,186237.33333333334,1
52,1,748838.0,1
36,1,772864.0,0
26,1,265614.0,1
59,0,286805.3333333333,0
44,1,316938.0,1
49,1,132033.0,0
55,1,447967.0,1
41,0,557618.6666666666,0
59,0,310973.3333333333,0
32,0,136205.33333333334,0
28,0,146826.66666666666,0
63,0,500408.0,0
48,0,461584.0,1
28,0,375305.0,0
50,1,301636.0,1
50,1,225107.0,0
60,1,581650.0,0
59,0,387789.3333333333,1
36,0,468037.3333333333,1
30,1,165599.0,1
56,0,515984.0,0
48,1,494340.0,1
51,0,110333.33333333333,0
65,1,281442.0,0
38,1,165851.0,1
40,0,435242.6666666667,1
32,0,167296.0,1
28,0,404518.3333333334,0
44,1,145048.0,1
63,1,470419.0,0
29,1,273294.0,1
54,0,392741.3333333333,1
48,0,388776.0,1
47,1,130705.0,0
56,0,379344.0,1
32,0,451650.6666666667,1
25,0,397007.0,1
34,1,102019.0,0
65,0,122760.0,0
60,0,490565.3333333333,0
53,1,794391.0,1
31,1,129738.0,0
34,1,233862.0,0
47,1,247531.0,0
36,1,269497.0,1
65,0,213157.33333333334,1
32,0,454694.3333333334,0
41,0,422298.6666666667,0
48,1,695682.6666666666,1
49,1,274646.0,1
42,0,482322.6666666667,0
51,1,240202.0,0
43,0,396893.3333333333,1
56,0,174168.0,1
48,1,350259.0,1
48,1,344631.0,1
45,1,461696.0,1
58,0,524944.0,0
48,1,402832.0,0
45,1,585210.6666666666,0
55,1,552589.0,0
25,0,354080.0,1
45,1,133359.0,0
54,1,568730.0,1
48,1,385476.0,1
43,1,208900.0,1
56,0,387645.3333333333,1
40,1,365806.0,0
48,1,139618.0,0
39,1,351882.0,1
25,0,218794.66666666666,1
34,1,240167.0,1
58,1,761747.0,0
37,0,348309.3333333333,1
60,0,232674.66666666666,1
61,1,231573.0,0
49,1,160232.0,0
58,0,146208.0,1
26,1,229954.0,1
30,1,224738.0,1
53,0,156808.0,1
42,0,434669.3333333333,0
41,1,546896.0,1
63,0,89040.0,0
51,0,485138.6666666667,0
53,0,294866.6666666667,1
35,1,225704.0,1
47,1,437871.0,1
65,0,494224.0,0
61,0,220701.33333333334,1
38,1,187285.0,1
25,0,418756.6666666666,1
35,0,278149.3333333333,0
44,1,564154.6666666666,1
26,0,334476.3333333334,1
48,0,436789.3333333333,0
40,0,393045.3333333333,1
54,0,467336.0,0
39,1,329718.0,0
54,1,570477.0,1
44,1,797658.6666666666,0
42,1,615357.3333333334,1
47,1,435461.0,1
48,1,434300.0,0
65,1,781758.0,0
64,0,285882.6666666667,0
65,0,217714.66666666666,1
53,1,122162.0,0
53,1,317824.0,1
38,1,633962.6666666666,1
50,0,442621.3333333333,0
49,1,421976.0,1
60,0,128578.66666666667,0
53,0,361298.6666666667,1
49,1,429885.0,1
31,1,267132.0,1
48,1,773242.6666666666,0
39,1,284103.0,0
51,0,85786.66666666667,0
56,1,560628.0,1
28,0,219314.66666666666,1
54,0,491570.6666666667,1
37,1,261979.0,1
27,0,330685.3333333333,0
47,1,109997.0,0
42,1,460153.0,1
30,0,161434.66666666666,0
56,1,621285.0,0
56,1,222491.0,0
47,0,768848.0,0
44,1,153679.0,1
56,0,138866.66666666666,1
26,0,440877.3333333333,1
64,1,271261.0,0
46,1,444319.0,1
30,0,385029.3333333333,1
43,1,121957.0,0
26,1,199911.0,1
28,1,179122.0,0
33,1,100699.0,0
32,0,282018.6666666667,0
60,0,235472.0,0
57,1,445855.0,1
55,1,211769.0,1
37,1,248862.0,0
45,0,714690.6666666666,1
30,0,366308.0,0
45,1,107454.0,1
25,1,136767.0,1
45,1,259122.0,1
65,1,427695.0,1
30,1,146295.0,0
38,1,479852.0,1
47,1,433766.0,0
47,0,283557.3333333333,0
49,1,201799.0,0
32,0,331361.0,1
30,0,277386.6666666667,1
60,1,516867.0,0
61,0,416560.0,0
30,1,224246.0,0
62,0,470821.3333333333,1
49,1,194702.0,0
29,0,447077.6666666666,0
49,1,454470.0,1
30,1,169162.0,0
58,1,215655.0,1
32,1,147888.0,0
46,0,565941.3333333334,1
36,1,493460.0,1
41,1,114000.0,1
30,0,470141.3333333333,0
60,0,328157.3333333333,1
52,0,327986.6666666667,1
31,1,231638.0,1
46,1,321529.0,0
27,1,256268.0,1
25,1,253273.0,1
32,1,115572.0,0
43,1,233701.0,1
38,1,485957.0,1
36,1,117475.0,0
60,0,425029.3333333333,1
56,1,703955.0,0
60,1,397289.0,1
54,0,359352.0,0
52,0,252013.33333333334,1
55,1,580432.0,0
53,1,415640.0,0
62,0,472117.3333333333,1
65,0,431720.0,1
44,1,134714.0,0
52,0,414802.6666666667,1
64,1,214301.0,0
36,0,397197.3333333333,1
46,1,150523.0,0
46,1,609565.3333333334,1
32,0,447650.6666666666,0
50,1,661981.3333333334,1
32,1,243920.0,0
65,0,250845.33333333334,0
33,0,157408.0,1
59,1,359727.0,0
26,0,379803.3333333334,0
61,1,332510.0,1
44,1,319554.0,0
32,1,225649.0,1
54,1,130345.0,0
38,0,792546.6666666666,0
61,1,613105.0,1
28,0,316917.6666666666,0
48,1,112423.0,0
53,0,119309.33333333333,0
43,1,365966.0,1
56,0,353493.3333333333,0
48,0,592664.0,1
47,1,738250.6666666666,0
56,1,217539.0,0
28,1,148817.0,0
31,1,114239.0,0
49,1,108862.0,1
46,1,547373.3333333334,0
53,0,468554.6666666667,1
64,1,608050.0,1
57,1,462366.0,1
64,0,191842.66666666666,1
50,1,153344.0,0
43,0,444056.0,1
65,1,145649.0,0
36,1,341403.0,1
30,1,198072.0,1
63,0,126192.0,0
29,1,277057.0,1
26,1,254010.0,0
45,1,431208.0,1
45,0,669378.6666666666,1
31,1,180744.0,0
33,0,377627.0,1
57,1,265030.0,1
61,0,277968.0,1
61,1,347104.0,1
53,1,306375.0,0
40,1,461678.0,0
53,1,277265.0,1
54,0,387138.6666666667,1
56,0,251696.0,0
50,0,734885.3333333334,0
36,1,776301.3333333334,1
48,1,270755.0,1
43,1,116376.0,0
58,0,442066.6666666667,1
31,1,160006.0,1
57,0,427853.3333333333,0
39,1,456246.0,1
39,1,258791.0,0
45,1,452338.0,1
48,0,477717.3333333333,0
41,0,478600.0,0
34,1,225805.0,1
40,1,238873.0,1
37,1,103281.0,0
44,0,393688.0,1
28,1,121313.0,1
56,1,324521.0,1
57,0,268242.6666666667,0
52,0,318397.3333333333,1
40,0,292410.6666666667,0
42,0,724970.6666666666,1
52,1,474029.0,0
50,0,472733.3333333333,1
47,0,672805.3333333334,1
44,1,471777.0,1
26,1,125452.0,1
62,1,304875.0,0
25,1,234881.0,1
36,1,305796.0,1
58,0,406421.3333333333,1
30,1,264220.0,1
65,0,201072.0,1
28,1,229855.0,0
37,1,364271.0,1
49,1,601816.0,0
38,1,573074.6666666666,1
34,0,406860.3333333334,1
37,1,544376.0,0
27,0,387440.0,1
54,1,360593.0,1
30,1,182839.0,1
65,0,166877.33333333334,1
27,0,317266.6666666667,1
46,1,280783.0,0
61,1,424842.0,1
50,0,348674.6666666667,0
54,0,530229.3333333334,1
25,1,256419.0,1
25,1,226644.0,0
41,1,395823.0,1
39,1,102923.0,0
33,0,445533.6666666666,0
33,1,287632.0,1
56,1,339394.0,1
53,0,355088.0,0
55,1,518245.0,1
61,1,395668.0,1
64,0,293613.3333333333,0
45,1,647546.6666666666,0
34,1,104981.0,0
37,0,687040.0,1
53,1,598308.0,1
60,1,559617.0,0
30,1,156612.0,0
28,0,382692.0,1
55,0,151376.0,1
37,1,585893.3333333334,1
52,0,120261.33333333333,0
30,0,496864.0,1
34,0,205658.66666666666,0
39,0,369077.3333333333,0
34,1,261117.0,1
62,0,333101.3333333333,1
62,1,501892.0,0
44,0,495957.3333333333,0
64,1,583752.0,0
49,1,770160.0,0
62,0,353752.0,1
53,1,185672.0,1
32,1,278793.0,0
38,0,404789.3333333333,0
26,0,398549.3333333333,0
50,1,283390.0,0
27,0,311484.6666666667,1
29,0,467280.0,0
46,1,453629.0,1
53,0,417264.0,1
44,0,330826.6666666667,1
41,0,301738.6666666667,0
59,0,397672.0,1
62,0,515962.6666666667,0
28,0,267786.6666666667,1
29,0,297426.6666666667,1
42,0,365048.0,1
32,1,166920.0,1
32,0,432748.6666666666,1
25,0,466797.3333333333,0
36,1,442061.0,1
48,1,629765.3333333334,1
47,0,638973.3333333334,1
53,1,224388.0,0
47,0,647504.0,0
51,0,274165.3333333333,0
46,0,396250.6666666667,1
39,1,112582.0,0
47,1,183367.0,0
42,1,448584.0,0
60,1,729404.0,0
55,0,532573.3333333334,0
52,0,81074.66666666667,1
46,1,399751.0,0
56,0,123434.66666666667,0
49,1,151207.0,1
39,1,108126.0,1
33,1,167425.0,0
40,1,455925.0,1
25,1,181722.0,0
36,0,493101.3333333333,1
52,1,439801.0,0
46,0,682400.0,1
55,0,358829.3333333333,1
27,0,454388.3333333334,1
61,1,155623.0,1
30,1,227944.0,1
33,1,180097.0,0
34,0,271893.3333333333,0
56,0,288264.0,0
37,1,387646.0,1
39,1,298036.0,1
40,1,322061.0,0
47,1,569152.0,1
41,1,107038.0,0
52,1,227309.0,0
25,0,401541.3333333333,1
62,0,301016.0,1
43,1,618490.6666666666,1
42,1,397559.0,1
30,0,379805.6666666666,1
50,1,408419.0,1
56,1,662230.0,1
38,1,311568.0,1
46,0,577493.3333333334,1
43,0,516717.3333333333,1
54,1,192419.0,1
63,0,418002.6666666667,1
34,1,105175.0,1
45,0,653437.3333333334,1
61,0,428040.0,0
47,0,617896.0,1
55,1,555584.0,0
50,1,548776.0,0
63,1,145114.0,0
43,1,145374.0,0
52,0,199173.33333333334,0
40,1,146095.0,0
52,1,372616.0,0
37,0,347720.0,0
50,1,457964.0,0
62,0,522013.3333333333,1
41,1,200340.0,0
52,0,388616.0,0
37,1,787829.3333333334,1
39,0,546266.6666666666,1
35,0,338954.6666666667,1
47,1,270828.0,0
50,1,784253.3333333334,0
31,0,456898.6666666667,1
58,0,347498.6666666667,0
53,0,421093.3333333333,1
34,1,277610.0,0
36,1,250468.0,1
57,1,251655.0,1
40,1,114665.0,1
40,1,391510.0,1
64,0,110328.0,0
44,0,531949.3333333334,1
36,1,158697.0,1
52,1,236373.0,1
49,1,644800.0,0
50,1,165793.0,1
52,0,223373.33333333334,0
61,1,686896.0,0
28,0,296488.0,0
26,1,259768.0,1
33,1,244260.0,1
36,0,294653.3333333333,0
42,1,382141.0,1
31,1,108445.0,0
54,0,106845.33333333333,0
30,1,207971.0,1
53,0,310501.3333333333,1
48,1,785770.6666666666,0
62,0,209242.66666666666,1
35,0,363429.3333333334,1
41,1,407026.0,0
50,1,364540.0,0
36,0,482114.6666666667,1
45,1,297691.0,0
63,0,306944.0,0
31,1,249758.0,0
54,0,289421.3333333333,1
44,0,294968.0,1
49,0,445720.0,1
57,0,273085.3333333333,1
60,0,149000.0,0
58,0,308357.3333333333,1
33,0,336064.0,1
38,1,626466.6666666666,1
40,1,318059.0,0
52,1,217323.0,1
29,0,389621.6666666666,0
63,1,416760.0,1
39,0,409621.3333333333,1
31,1,120083.0,1
55,0,146218.66666666666,0
59,1,796673.0,1
52,0,226608.0,0
61,0,236245.33333333334,0
44,0,719648.0,1
54,1,174672.0,1
30,1,126425.0,1
38,1,180510.0,0
60,1,413195.0,1
47,1,571072.0,1
27,0,350218.6666666667,1
49,1,464190.0,0
57,1,266262.0,0
49,0,348941.3333333333,1
37,1,212954.0,0
61,0,485210.6666666667,1
46,0,292416.0,1
41,1,416280.0,1
62,0,307352.0,0
56,1,240301.0,1
47,1,228361.0,0
41,1,100221.0,0
49,0,283133.3333333333,0
36,1,740106.6666666666,0
54,1,384252.0,0
44,1,454282.0,0
40,0,571704.0,0
65,1,532944.0,0
52,0,421581.3333333333,0
34,1,236098.0,0
57,0,174138.66666666666,1
40,1,118289.0,0
45,0,338077.3333333333,1
34,1,112984.0,0
35,0,465672.0,1
25,0,252864.0,0
49,1,364979.0,1
51,1,177636.0,0
60,1,667523.0,0
37,0,740136.0,1
28,0,433287.6666666666,1
48,0,651280.0,1
62,1,94035.0,0
27,1,268032.0,1
65,1,660565.0,1
60,0,325325.3333333333,1
36,1,438151.0,0
28,1,188546.0,0
56,1,408450.0,1
59,1,633270.0,1
51,1,441488.0,1
30,1,250368.0,0
64,1,592931.0,1
27,1,144441.0,1
26,0,382490.6666666667,1
58,1,519260.0,1
32,1,114836.0,0
52,1,721169.0,0
32,1,120485.0,0
33,0,452034.0,1
53,1,524343.0,1
57,1,156301.0,1
44,1,483274.0,1
61,1,592676.0,1
46,1,150273.0,1
25,0,163154.66666666666,0
49,1,542802.6666666666,1
29,1,226671.0,1
55,0,153928.0,0
60,0,408973.3333333333,1
61,1,476055.0,1
65,1,707477.0,1
59,0,268232.0,0
61,1,398053.0,0
28,0,345640.0,0
63,1,444780.0,0
36,1,398571.0,0
42,1,430492.0,0
46,1,777482.6666666666,1
30,1,110764.0,1
33,1,101831.0,0
27,0,303381.3333333333,1
30,0,169098.66666666666,0
41,1,174861.0,1
52,0,526490.6666666666,1
64,0,396034.6666666667,1
36,0,320690.6666666667,0
48,1,449937.0,1
55,1,341275.0,0
60,0,296154.6666666667,1
43,1,293371.0,0
60,1,674339.0,1
48,1,781586.6666666666,1
47,0,580040.0,1
32,1,223697.0,0
48,1,230640.0,1
57,0,363698.6666666667,0
30,1,186897.0,1
42,1,271016.0,1
58,1,783924.0,1
34,1,114394.0,1
61,1,77256.0,0
64,1,464334.0,0
53,0,400786.6666666667,0
26,0,230429.33333333334,1
33,0,394397.3333333333,1
40,1,493654.0,1
64,1,530430.0,1
56,0,430802.6666666667,0
26,1,181663.0,0
32,1,207441.0,0
26,0,271381.3333333333,1
56,0,518760.0,0
25,0,332126.6666666666,1
65,1,263049.0,1
43,0,400741.3333333333,1
37,1,385975.0,0
30,0,368806.0,1
54,1,125852.0,0
34,0,202666.66666666666,1
49,1,104914.0,0
35,0,169573.33333333334,1
28,1,103752.0,1
33,1,262594.0,1
51,1,494764.0,0
40,1,486703.0,1
35,0,359906.0,1
46,1,289722.0,0
34,0,213000.0,1
44,1,408262.0,1
50,1,372601.0,1
39,0,282714.6666666667,0
59,0,388141.3333333333,1
46,1,609282.6666666666,1
31,0,461408.0,1
40,1,243246.0,0
35,0,389925.3333333333,1
61,0,464720.0,0
61,0,512021.3333333333,1
64,0,110029.33333333333,0
26,0,240912.0,0
62,0,270088.0,1
35,1,169482.0,0
29,1,263110.0,1
55,0,179520.0,0
30,0,231624.0,0
46,1,573336.0,1
35,1,191378.0,1
54,1,158729.0,1
35,1,138678.0,1
49,0,464594.6666666667,0
53,1,293310.0,1
58,0,354362.6666666667,1
43,0,295024.0,0
42,1,207082.0,0
31,0,197794.66666666666,1
30,0,377658.6666666667,0
52,1,432207.0,1
56,1,552882.0,0
31,0,238178.66666666666,0
64,1,239166.0,0
35,0,302392.0,0
37,1,336707.0,0
27,1,145420.0,0
62,0,277210.6666666667,0
39,1,379144.0,1
30,0,210941.33333333334,1
27,0,414259.3333333334,1
36,1,132353.0,0
57,1,129727.0,0
65,1,496614.0,1
63,0,439842.6666666667,1
41,1,470749.0,1
48,1,331092.0,1
32,0,424363.0,1
48,1,758272.0,1
28,0,182536.0,0
31,0,387301.3333333334,1
64,0,387029.3333333333,1
59,1,570265.0,1
62,1,640977.0,0
60,1,442574.0,1
61,0,334389.3333333333,1
54,0,94762.66666666667,1
43,1,698840.0,1
50,0,337802.6666666667,1
36,0,362944.0,1
31,1,247989.0,1
48,1,197978.0,0
53,1,197281.0,0
63,1,325779.0,1
48,1,389334.0,0
27,0,225912.0,1
60,1,540758.0,0
60,1,545032.0,0
31,1,150046.0,1
34,0,390496.0,0
54,1,776881.0,0
47,1,181993.0,1
59,1,456264.0,1
44,0,345768.0,1
63,1,506123.0,1
29,1,269649.0,0
38,1,139605.0,0
37,0,388165.3333333333,1
38,1,119984.0,0
39,1,469345.0,1
42,1,657357.3333333334,1
31,1,117404.0,1
45,0,758898.6666666666,1
63,0,131381.33333333334,0
33,1,212482.0,1
30,1,170214.0,1
25,1,249882.0,1
53,0,148050.66666666666,0
42,0,402522.6666666667,1
56,1,338100.0,1
31,0,372085.3333333334,1
33,0,472458.6666666667,1
55,0,114832.0,0
54,0,518989.3333333333,1
42,0,397053.3333333333,0
51,0,144536.0,0
51,0,332442.6666666667,0
62,1,644203.0,0
57,1,375270.0,1
31,1,181827.0,0
38,1,778920.0,1
26,0,298577.3333333333,1
35,0,429661.3333333333,0
25,1,242357.0,0
28,0,336824.0,1
40,0,641125.3333333334,1
46,0,484120.0,1
26,1,283711.0,0
49,1,406077.0,1
65,1,789986.0,1
42,1,111579.0,0
45,0,315301.3333333333,1
33,0,287024.0,1
47,1,104610.0,0
59,1,201852.0,1
30,0,135808.0,0
44,1,320649.0,1
27,1,120261.0,1
39,1,403617.0,1
43,1,229949.0,0
44,1,469969.0,0
34,0,427975.6666666666,1
34,1,277761.0,0
52,1,457670.0,1
27,0,361550.6666666666,1
33,0,187029.33333333334,1
57,1,176452.0,0
56,0,177853.33333333334,0
42,1,655389.3333333334,0
35,1,294621.0,0
